time,source,destination,status
295564,7,82,up
295564,7,82,down
295601,4,84,up
295601,4,84,down
295634,28,82,up
295852,69,88,up
295852,69,88,down
296024,28,82,down
296217,7,6,up
296217,7,6,down
297732,93,14,up
297732,93,14,down
297817,14,93,up
297817,14,93,down
298178,85,56,up
298178,85,56,down
298178,85,28,down
298811,56,28,down
298823,7,42,up
298823,7,42,down
299157,7,5,up
299157,7,84,up
299157,7,77,up
299157,7,17,up
299157,7,56,up
299157,7,58,up
299157,7,5,down
300132,7,84,down
300190,85,28,up
300190,85,28,down
300391,28,7,up
300391,28,7,down
300695,56,85,up
300695,56,85,down
300830,85,56,up
301023,56,28,up
301023,56,28,down
301156,85,28,up
301156,85,56,down
301393,28,56,down
301537,7,95,up
301537,7,95,down
301858,7,77,down
302440,28,56,up
302565,28,56,down
302640,28,7,up
302640,28,7,down
302813,28,85,down
303125,7,17,down
303125,7,56,down
303125,7,58,down
303318,56,85,up
303384,85,56,up
303527,28,85,up
303527,28,56,up
303634,56,28,up
303948,56,28,down
305096,9,82,up
305096,9,82,down
305212,56,82,up
305212,56,28,up
305212,56,82,down
305265,28,82,up
305289,85,82,up
305289,85,82,down
305420,9,4,up
305420,9,4,down
305433,7,84,up
305747,7,84,down
306354,28,82,down
307097,56,28,down
308349,56,28,up
308349,56,28,down
308667,93,14,up
309088,85,28,down
309721,14,84,up
309916,56,28,up
309941,84,14,up
310340,85,28,up
310663,14,84,down
311932,14,84,up
312558,14,84,down
315302,84,14,down
315388,14,84,up
315388,14,84,down
316819,93,14,down
316957,14,93,up
316957,14,93,down
318388,14,93,up
318388,14,93,down
318837,85,28,down
319649,56,85,down
320089,85,28,up
320405,85,56,down
320405,85,28,down
320468,28,85,down
320588,56,28,down
320641,28,56,down
341240,14,93,up
341522,93,14,up
343714,93,79,up
343750,14,79,up
343837,79,93,up
343837,79,14,up
344379,14,93,down
344379,14,79,down
344656,93,14,down
345103,79,93,down
345103,79,14,down
346223,93,79,down
346359,79,93,up
348874,79,93,down
350131,79,93,up
350131,79,93,down
353163,14,93,up
353676,28,17,up
353741,93,14,up
353741,93,14,down
353789,14,93,down
354763,7,79,up
354763,7,79,down
355108,7,6,up
355108,7,80,up
355390,28,17,down
355429,7,6,down
355742,7,80,down
356063,7,79,up
356405,28,17,up
356405,28,17,down
358182,7,80,up
358888,28,17,up
358888,28,17,down
361461,28,17,up
363224,56,28,up
363224,56,28,down
363284,28,56,up
363564,56,17,up
364543,56,28,up
365796,56,28,down
367051,56,28,up
367997,56,28,down
369286,56,28,up
369606,56,88,up
369606,56,88,down
372020,28,88,up
372020,28,88,down
372470,88,56,up
372470,88,28,up
372470,88,56,down
372470,88,28,down
373785,93,14,up
373785,93,14,down
373860,14,93,up
373860,14,93,down
374680,88,82,up
374680,88,82,down
375300,56,17,down
375333,28,17,down
375419,28,56,down
375547,28,56,up
376041,14,93,up
376041,14,93,down
376071,28,9,up
376071,28,9,down
377201,56,28,down
377997,28,56,down
378957,28,56,up
379425,56,28,up
380101,56,28,down
381682,56,28,up
382329,56,28,down
382617,28,56,down
383783,28,56,up
384272,56,28,up
385874,56,28,down
386442,28,56,down
386792,28,85,up
387167,85,28,up
387500,56,28,up
387500,56,28,down
387551,28,56,up
387620,42,96,up
387902,28,56,down
389058,28,56,up
389320,28,56,down
391483,28,9,up
391483,28,9,down
394248,42,96,down
394447,93,14,up
394447,93,14,down
394519,14,93,up
394519,14,93,down
394872,42,96,up
395454,61,77,up
397029,4,84,up
397092,84,4,up
397092,84,4,down
397928,28,56,up
398202,56,85,up
398202,56,28,up
398273,61,77,down
398419,84,4,up
398507,85,56,up
398636,42,96,down
398914,4,84,down
399048,84,4,down
399794,56,85,down
400734,85,28,down
400796,4,84,up
401145,28,85,down
401188,28,56,down
401245,84,4,up
402425,28,56,up
402480,28,85,up
402937,85,28,up
402951,56,85,up
403589,85,28,down
403914,56,28,down
404059,28,85,down
404107,28,56,down
405950,84,4,down
406089,85,56,down
406111,56,85,down
406445,4,84,down
407831,56,85,up
408770,56,85,down
413511,93,14,up
413511,93,14,down
415975,28,77,up
433685,14,93,up
433699,28,77,down
435823,28,77,up
436778,28,77,down
438397,14,79,up
438397,14,93,down
438397,14,79,down
439797,67,2,up
439797,67,2,down
439899,2,67,up
439899,2,67,down
441467,2,67,up
441467,2,67,down
444916,2,67,up
444916,2,67,down
446058,67,2,up
446058,67,2,down
446168,2,67,up
446413,28,82,up
446940,15,82,up
446940,15,28,up
446995,28,15,up
447007,42,15,up
447007,42,15,down
447426,2,67,down
447632,67,2,up
448562,15,56,up
448748,28,56,up
448924,56,28,up
448924,56,82,up
448924,56,15,up
448924,56,28,down
449055,28,42,up
449055,28,42,down
449213,67,2,down
450171,42,82,up
450182,56,28,up
450498,42,56,up
450498,42,56,down
451153,42,82,down
453014,28,42,up
453014,28,42,down
453685,15,82,down
454026,15,42,up
454026,15,42,down
454278,56,42,up
454278,56,42,down
454278,56,82,down
454339,15,56,down
454339,15,28,down
454616,28,82,down
454888,15,28,up
454888,15,56,up
457562,9,4,up
457562,9,4,down
457963,28,77,up
458188,28,77,down
458600,93,14,up
458600,93,14,down
458674,15,85,up
458674,85,84,up
458674,85,84,down
458710,56,85,up
458710,56,85,down
458738,28,85,up
458848,14,93,up
458850,9,61,up
458850,9,61,down
459021,85,28,up
459021,85,15,up
459343,85,56,up
459343,85,56,down
459621,15,28,down
459657,85,28,down
459670,56,28,down
459881,28,85,down
459925,28,15,down
459925,28,56,down
460147,28,61,up
460169,93,14,up
460310,61,28,up
460431,14,93,down
460625,56,85,up
460796,93,14,down
460923,85,56,up
461254,61,28,down
461415,9,15,up
461415,9,56,up
461415,9,15,down
461415,9,56,down
461742,9,77,up
461742,9,20,up
461742,9,77,down
461742,9,20,down
463445,61,28,up
463607,28,77,up
463760,61,77,up
463760,61,77,down
464341,28,77,down
464384,28,61,down
464705,61,28,down
464746,56,85,down
464968,15,28,up
464968,28,85,up
464968,28,56,up
464968,28,15,up
465030,85,28,up
465614,15,28,down
466039,56,28,up
466039,56,85,up
466609,85,28,down
466874,15,28,up
466897,58,84,up
466897,58,84,down
467448,4,77,up
467448,4,77,down
467526,28,77,up
467526,28,77,down
467818,15,28,down
468502,85,28,up
468590,56,28,down
469083,15,28,up
469219,56,85,down
469861,56,28,up
471124,56,85,up
471124,56,85,down
471294,15,7,up
471449,28,7,up
471452,56,7,up
471459,85,7,up
471622,15,7,down
471772,85,7,down
471786,56,7,down
471799,28,7,down
471841,7,85,up
471841,7,15,up
471841,7,56,up
471841,7,85,down
472509,7,15,down
472509,7,56,down
473100,56,85,up
474030,85,28,down
474536,28,77,up
474536,28,77,down
475603,85,28,up
476230,85,28,down
477077,15,85,down
477077,15,56,down
477171,85,15,down
477274,26,57,up
477455,57,26,up
477504,85,28,up
477635,56,15,down
477817,85,28,down
477948,56,28,down
478030,28,85,down
478030,28,56,down
478131,85,56,down
478370,93,14,up
478370,93,14,down
479534,56,85,down
480196,28,15,down
480308,28,15,up
480794,28,77,up
480867,15,77,up
480867,15,77,down
481184,28,77,down
482000,26,57,down
482159,57,26,down
483115,15,28,down
483902,28,15,down
484786,28,77,up
489268,28,77,down
500229,28,77,up
516385,28,77,down
518761,88,84,up
518761,88,84,down
519397,88,70,up
519694,70,88,up
519694,70,88,down
519746,28,5,up
520340,88,70,down
520406,90,6,up
520406,90,6,down
520757,90,5,up
520757,90,5,down
520952,14,84,up
520952,14,4,up
520952,14,90,up
520952,14,84,down
520952,14,4,down
521088,90,84,up
521088,90,14,up
521088,90,84,down
521959,57,26,up
522014,9,62,up
522040,79,6,up
522040,79,77,up
522040,79,84,up
522040,79,6,down
522040,79,77,down
522040,79,84,down
522043,62,9,up
522135,26,57,up
522392,28,38,up
522450,38,28,up
522586,57,26,down
522593,70,77,up
522762,26,57,down
522909,70,84,up
523015,28,13,up
523015,28,13,down
523377,13,5,up
523405,28,5,down
523455,28,20,up
523455,28,20,down
523671,28,38,down
523763,38,80,up
523763,38,80,down
523910,28,5,up
523910,28,38,up
524012,13,80,up
524117,80,5,up
524117,80,13,up
524430,80,5,down
524517,28,5,down
524618,28,88,up
524618,28,88,down
524649,13,5,down
524754,69,2,up
524788,70,77,down
524788,70,84,down
524838,2,69,up
525045,88,84,up
525097,28,70,up
525097,28,70,down
525287,13,84,up
525365,88,70,up
525384,80,84,up
525389,70,84,up
525389,70,88,up
525691,93,96,up
525946,13,84,down
526052,28,5,up
526063,1,93,up
526135,62,9,down
526148,9,62,down
526319,93,1,up
526351,80,5,up
526581,13,5,up
526924,4,9,up
526924,4,9,down
527281,93,96,down
527332,1,96,up
527332,1,96,down
527895,69,2,down
528089,79,20,up
528089,79,20,down
528174,13,84,up
528385,96,1,up
528397,28,95,up
528405,26,57,up
528405,26,57,down
528487,13,84,down
528529,95,28,up
528565,57,26,up
528565,57,26,down
528614,28,5,down
528616,80,5,down
528616,80,13,down
528663,38,95,up
528663,38,95,down
528720,79,7,up
528720,79,7,down
528765,7,79,up
528765,7,79,down
528801,13,5,down
528815,88,84,down
528851,95,38,up
528851,95,38,down
528915,70,84,down
528929,80,84,down
529165,95,28,down
529210,14,90,down
529230,1,96,up
529294,2,69,down
529314,90,14,down
529460,80,84,up
529460,80,13,up
529462,13,95,up
529462,13,95,down
529546,14,84,up
529546,14,84,down
530003,15,28,up
530003,15,80,up
530058,28,15,up
530058,28,95,down
530144,95,90,up
530144,95,90,down
530237,28,5,up
530237,28,5,down
530272,90,95,up
530272,90,95,down
530323,15,5,up
530423,80,15,up
530526,1,96,down
530544,28,15,down
530544,28,38,down
530643,96,14,up
530643,96,1,down
530643,96,14,down
530646,15,13,up
530646,15,28,down
530741,93,14,up
530756,80,79,up
530756,80,5,up
530756,80,79,down
530788,57,26,up
530815,13,5,up
530815,13,84,up
530815,13,15,up
530817,14,1,up
530817,14,93,up
530842,1,14,up
530869,38,28,down
530979,15,5,down
531073,80,5,down
531127,88,84,up
531127,88,84,down
531128,13,5,down
531238,26,57,up
531340,15,56,up
531340,15,80,down
531340,15,56,down
531372,93,70,up
531372,93,14,down
531386,80,84,down
531456,14,70,up
531456,14,6,up
531456,14,1,down
531456,14,93,down
531456,14,70,down
531472,88,1,up
531472,88,14,up
531472,88,93,up
531472,88,6,up
531472,88,1,down
531472,88,14,down
531472,88,93,down
531490,1,6,up
531490,1,70,up
531490,1,88,up
531490,1,6,down
531490,1,70,down
531490,1,14,down
531490,1,88,down
531517,85,79,up
531517,85,79,down
531578,38,15,up
531578,38,79,up
531578,38,56,up
531578,38,15,down
531578,38,79,down
531578,38,56,down
531597,70,1,up
531597,70,93,up
531597,70,6,up
531597,70,1,down
531597,70,93,down
531615,56,15,up
531615,56,80,up
531615,56,85,up
531615,56,15,down
531615,56,80,down
531615,56,85,down
531677,69,2,up
531705,93,6,up
531705,93,56,up
531705,93,88,up
531705,93,70,down
531705,93,6,down
531705,93,56,down
531705,93,88,down
531786,13,56,up
531786,13,80,down
531786,13,56,down
531790,88,56,up
531809,2,69,up
531847,85,15,up
531889,26,2,up
531889,26,69,up
531913,38,1,up
531913,38,93,up
531913,38,14,up
531913,38,7,up
531913,38,1,down
531913,38,93,down
531915,70,56,up
531950,56,38,up
531950,56,88,up
531950,56,70,up
531950,56,6,up
532007,69,26,up
532007,69,57,up
532017,15,85,up
532040,7,1,up
532040,7,93,up
532040,7,70,up
532040,7,6,up
532040,7,38,up
532040,7,56,up
532040,7,1,down
532040,7,93,down
532064,57,2,up
532064,57,69,up
532064,57,2,down
532113,88,38,up
532129,2,26,up
532129,2,57,up
532129,2,69,down
532129,2,26,down
532129,2,57,down
532136,13,85,up
532136,13,84,down
532136,13,85,down
532202,26,2,down
532234,38,62,up
532234,38,6,up
532234,70,7,up
532273,56,7,up
532273,56,62,up
532321,69,2,down
532331,15,85,down
532381,7,14,up
532381,7,88,up
532381,7,62,up
532381,7,14,down
532428,88,62,up
532448,62,88,up
532448,62,14,up
532448,62,70,up
532448,62,6,up
532448,62,56,up
532448,62,7,up
532448,62,38,up
532483,14,88,up
532483,14,56,up
532483,14,62,up
532483,14,7,up
532483,14,38,up
532549,38,88,up
532553,70,62,up
532754,1,14,up
532754,1,14,down
532821,14,70,up
532886,70,14,up
532886,70,38,up
532925,56,14,up
532925,56,38,down
532962,28,85,up
533073,88,14,up
533073,88,7,up
533125,85,28,up
533186,38,70,up
533186,38,56,up
533186,38,88,down
533291,93,14,up
533291,93,14,down
533326,7,88,down
533386,88,6,down
533386,88,70,down
533386,88,56,down
533386,88,14,down
533386,88,62,down
533386,88,7,down
533386,88,38,down
533388,62,88,down
533459,13,84,up
533474,14,1,up
533474,14,1,down
533474,14,88,down
533528,70,88,down
533557,56,14,down
533557,56,88,down
533632,15,85,up
533632,15,28,up
533643,7,14,up
533784,28,15,up
533796,85,13,up
533796,85,13,down
534121,14,56,down
534121,14,70,down
534195,56,38,up
534295,15,13,down
534295,15,85,down
534411,13,84,down
534470,70,14,down
534582,28,79,up
534644,62,14,down
534674,1,14,up
534676,7,14,down
534677,28,13,up
534694,79,15,up
534694,79,85,up
534694,79,28,up
534694,79,15,down
534694,79,85,down
534694,79,28,down
534744,85,79,up
534744,85,15,down
534744,85,79,down
534748,14,62,down
534748,14,7,down
534748,14,6,down
534748,14,38,down
534765,28,79,down
534785,38,14,down
534824,56,14,up
534824,56,14,down
534983,28,85,down
534987,1,14,down
535000,9,4,up
535000,9,4,down
535084,14,90,up
535263,28,80,up
535263,28,80,down
535330,90,14,up
535350,28,13,down
535350,28,15,down
535395,28,15,up
535698,13,80,up
535906,15,80,up
535906,15,13,up
536003,28,85,up
536038,38,70,down
536046,13,84,up
536051,70,38,down
536249,15,85,up
536249,15,85,down
536885,80,90,up
536885,80,14,up
536885,80,79,up
536885,80,90,down
536885,80,14,down
536885,80,79,down
537112,61,5,up
537317,70,38,up
537317,70,38,down
537589,85,28,down
537838,80,15,down
537864,15,85,up
537883,28,85,down
537906,85,15,up
537926,38,70,up
537926,38,56,down
538092,62,70,down
538092,62,6,down
538092,62,56,down
538092,62,7,down
538092,62,38,down
538124,1,82,up
538214,26,57,down
538244,38,82,up
538244,38,62,down
538244,38,6,down
538244,38,70,down
538244,38,7,down
538244,38,82,down
538252,7,82,up
538252,7,70,down
538252,7,6,down
538252,7,38,down
538252,7,62,down
538252,7,82,down
538252,7,56,down
538262,70,82,up
538262,70,62,down
538262,70,6,down
538262,70,7,down
538262,70,82,down
538262,70,56,down
538296,56,70,down
538296,56,7,down
538296,56,62,down
538296,56,38,down
538324,93,82,up
538375,28,80,up
538375,28,80,down
538437,1,82,down
538526,15,38,up
538570,7,79,up
538604,38,28,up
538604,38,15,up
538616,56,82,up
538616,56,6,down
538631,69,26,down
538631,69,57,down
538655,57,69,down
538688,28,38,up
538769,79,7,up
538840,26,69,down
538843,15,56,up
538884,14,20,up
538884,14,20,down
538915,85,20,up
538915,85,56,up
538915,85,28,up
538915,85,20,down
538921,4,20,up
538921,4,20,down
538954,56,85,up
538954,56,15,up
538962,70,80,up
538962,70,13,up
538995,28,56,up
538995,28,85,up
539114,80,15,up
539114,80,70,up
539163,15,70,up
539163,15,82,up
539234,85,38,up
539235,13,70,up
539259,38,85,up
539277,93,82,down
539301,70,15,up
539304,57,26,down
539369,62,96,up
539369,62,96,down
539446,80,56,up
539446,80,82,up
539446,80,15,down
539446,80,56,down
539463,28,82,up
539463,28,82,down
539480,15,28,down
539539,96,62,up
539547,85,38,down
539547,85,28,down
539578,38,85,down
539646,70,56,up
539646,70,82,up
539646,70,56,down
539824,14,90,down
539860,85,15,down
539860,85,56,down
539867,13,82,up
539904,38,28,down
539914,56,13,up
539914,56,80,up
539914,56,13,down
539914,56,80,down
539923,93,62,up
539923,93,62,down
540037,62,9,up
540037,62,9,down
540050,9,90,up
540050,9,90,down
540097,90,4,up
540129,28,70,up
540129,28,7,up
540129,28,6,up
540129,28,13,up
540129,28,77,up
540129,28,79,up
540129,28,80,up
540191,96,93,up
540203,13,56,up
540203,13,84,down
540203,13,56,down
540227,56,85,down
540394,28,6,down
540469,15,70,down
540469,15,80,down
540523,28,7,down
540523,28,77,down
540523,28,79,down
540588,28,82,up
540588,28,80,down
540588,28,85,down
540590,70,80,down
540590,70,13,down
540590,70,15,down
540590,70,82,down
540636,28,13,down
540636,28,82,down
540648,1,96,up
540673,62,96,up
540673,62,96,down
540705,80,70,down
540705,80,13,down
540705,80,82,down
540729,28,70,down
540729,28,56,down
540729,28,15,down
540729,28,38,down
540806,85,82,up
540806,85,82,down
540834,13,70,down
540834,13,80,down
540868,96,1,up
540868,96,93,down
540913,70,84,up
540961,1,96,down
541048,80,6,up
541048,80,77,up
541048,80,20,up
541048,80,79,up
541153,15,28,up
541187,56,38,up
541424,7,79,down
541471,15,85,down
541692,80,6,down
541692,80,77,down
541692,80,20,down
541692,80,79,down
541771,85,38,up
541798,14,28,up
541798,14,28,down
541816,13,84,up
541825,38,56,up
541825,38,85,up
541853,70,84,down
541905,28,38,up
541905,28,15,up
541905,28,82,up
541905,28,85,up
541905,28,56,up
542035,80,82,up
542035,80,13,up
542035,80,15,up
542048,28,13,up
542048,28,13,down
542099,85,28,up
542133,13,80,up
542156,15,80,up
542156,15,38,down
542167,38,28,up
542180,61,5,down
542228,1,96,up
542282,62,96,up
542446,13,84,down
542469,15,56,down
542481,38,15,down
542484,96,93,up
542509,70,26,up
542509,70,26,down
542537,56,80,up
542537,56,85,up
542537,56,28,up
542554,79,7,down
542672,80,56,up
542672,80,56,down
542691,28,5,up
542691,28,70,up
542736,28,70,down
542743,85,70,up
542743,85,70,down
542785,15,5,up
542785,15,28,down
542801,38,70,up
542801,38,70,down
542848,70,56,up
542848,70,56,down
542900,56,5,up
542900,56,13,up
542900,56,5,down
542900,56,80,down
542964,28,82,down
543060,85,5,up
543060,85,56,up
543060,85,5,down
543060,85,56,down
543060,85,28,down
543081,93,96,up
543106,7,5,up
543106,7,5,down
543124,38,5,up
543124,38,56,down
543124,38,28,down
543170,70,84,up
543190,28,5,down
543190,28,38,down
543190,28,85,down
543213,56,13,down
543213,56,15,down
543213,56,82,down
543213,56,85,down
543213,56,38,down
543235,28,15,down
543301,90,4,down
543391,14,90,up
543392,13,5,up
543437,38,5,down
543522,79,70,up
543522,79,84,up
543527,56,28,down
543551,15,38,up
543551,15,85,up
543551,15,82,down
543551,15,38,down
543616,80,82,down
543726,13,82,down
543762,7,80,up
543797,1,96,down
543827,70,79,up
543871,15,80,down
543995,80,5,up
543995,80,84,up
543995,80,7,up
543995,80,6,up
543995,80,5,down
543995,80,84,down
544043,13,5,down
544048,85,15,up
544248,90,14,down
544323,80,70,up
544323,80,77,up
544323,80,70,down
544323,80,13,down
544323,80,15,down
544351,14,90,down
544364,13,80,down
544540,15,7,up
544711,80,38,up
544711,80,79,up
544711,80,7,down
544711,80,38,down
544770,70,79,down
544779,96,1,down
544803,26,2,up
544804,79,70,down
544804,79,84,down
544869,7,70,up
544869,7,13,up
544869,7,15,up
544869,7,84,up
544869,7,95,up
544869,7,79,up
544869,7,70,down
544869,7,13,down
544869,7,15,down
544869,7,84,down
544869,7,95,down
544888,90,5,up
544888,90,5,down
544896,15,82,up
544896,15,7,down
545010,85,15,down
545120,79,80,up
545120,79,80,down
545121,26,95,up
545169,2,95,up
545222,95,2,up
545222,95,26,up
545271,15,38,up
545271,15,85,down
545361,13,7,up
545361,13,84,up
545361,13,82,up
545361,13,5,up
545361,13,7,down
545361,13,84,down
545412,80,20,up
545585,15,38,down
545649,7,9,up
545649,7,9,down
545674,38,15,up
545721,56,28,up
545770,26,2,down
545770,26,95,down
545804,2,26,up
545804,2,26,down
545804,2,95,down
545863,95,2,down
545863,95,26,down
545951,85,38,down
545994,38,15,down
546008,1,96,up
546008,1,96,down
546064,79,7,up
546290,7,80,down
546360,70,84,down
546416,80,7,up
546416,80,79,down
546416,80,7,down
546419,96,93,down
546571,93,1,down
546571,93,96,down
546636,1,93,down
546884,15,85,up
546954,13,84,up
546954,13,84,down
547009,79,80,up
547009,79,80,down
547042,28,56,down
547093,80,6,down
547107,96,1,up
547107,96,1,down
547190,14,93,up
547190,14,93,down
547197,15,85,down
547200,93,14,up
547235,85,15,up
547235,85,15,down
547322,79,7,down
547510,15,82,down
547545,7,79,down
547548,93,61,up
547548,93,61,down
547562,85,82,up
547562,85,82,down
547647,9,90,up
547647,9,90,down
547724,90,9,up
547724,90,9,down
547733,80,77,down
547733,80,20,down
547824,15,5,down
547824,15,13,down
547861,93,14,down
547881,85,5,up
547881,85,5,down
547897,13,82,down
547986,28,56,up
547986,28,56,down
548059,80,15,up
548059,80,13,up
548059,80,5,up
548059,80,15,down
548174,15,7,up
548174,15,7,down
548205,85,38,up
548217,13,80,up
548217,13,15,down
548289,9,15,up
548289,9,15,down
548540,85,6,up
548540,85,6,down
548574,56,28,down
548843,1,96,up
548843,1,96,down
548941,28,80,up
548941,28,5,up
548941,28,85,up
548941,28,38,up
548941,28,80,down
548996,28,79,up
549034,96,1,up
549036,80,79,up
549036,80,79,down
549084,28,79,down
549204,38,28,up
549393,28,5,down
549796,13,5,down
549808,28,13,up
549946,28,9,up
549946,28,9,down
550123,85,39,up
550123,85,28,up
550123,85,39,down
550123,85,38,down
550146,79,93,up
550146,79,93,down
550160,38,85,down
550160,38,28,down
550249,28,38,down
550290,80,13,down
550293,28,13,down
550417,93,79,up
550417,93,79,down
550421,13,80,down
550638,14,93,up
550733,93,14,up
550733,93,14,down
550741,1,96,up
550749,28,5,up
550749,28,5,down
550792,28,85,down
551063,85,28,down
551526,95,38,up
551526,95,38,down
551589,13,80,up
551589,13,95,up
551589,13,95,down
551596,96,62,down
551736,28,85,up
551758,62,96,down
551775,9,5,up
551775,9,5,down
551853,95,5,up
551863,80,5,down
551903,13,80,down
551910,96,1,down
551995,1,96,down
552055,26,57,up
552160,57,26,up
552316,85,28,up
552316,85,28,down
552775,69,2,up
552775,69,2,down
552797,95,5,down
553283,85,5,up
553283,85,5,down
553296,28,5,up
553647,62,9,up
553647,62,9,down
553663,9,62,up
553663,9,62,down
553929,85,28,up
554271,26,57,down
554372,57,26,down
554403,14,93,down
554557,93,14,up
554557,93,14,down
555173,28,11,up
555217,85,11,up
555217,85,56,up
555217,85,11,down
555223,28,56,up
555223,28,11,down
555587,56,5,up
555587,56,85,up
555587,56,28,up
556196,85,5,up
556196,85,5,down
556704,28,5,down
556861,56,5,down
557329,15,56,up
557329,15,28,up
557493,56,15,up
557493,28,15,up
557662,15,85,up
557954,28,91,up
557954,28,66,up
557988,15,91,up
557988,15,66,up
557988,15,91,down
557988,15,56,down
558135,85,91,up
558135,85,66,up
558135,85,15,up
558135,85,91,down
558142,56,91,up
558142,56,66,up
558142,56,91,down
558270,28,16,up
558270,28,91,down
558309,15,16,up
558309,15,66,down
558309,15,16,down
558309,15,28,down
558455,85,16,up
558455,85,16,down
558472,56,16,up
558472,56,16,down
558574,16,66,up
558574,16,15,up
558574,16,85,up
558574,16,56,up
558574,16,28,up
558574,16,66,down
558574,16,15,down
558574,16,85,down
558574,16,56,down
558574,16,28,down
558632,28,5,up
558677,28,16,down
558771,85,66,down
558771,85,28,down
558794,56,66,down
558794,56,85,down
558854,28,66,down
559109,56,5,up
559268,15,5,up
559268,15,56,up
559271,28,71,up
559271,28,71,down
559430,56,3,up
559430,56,3,down
559610,15,86,up
559610,15,28,up
559610,15,85,down
559610,15,86,down
559628,28,72,up
559628,28,72,down
559743,56,28,down
559782,28,86,up
559874,28,86,down
559924,15,5,down
559924,15,56,down
559924,15,28,down
560082,85,7,up
560082,85,28,up
560082,85,7,down
560149,28,45,up
560193,28,45,down
560333,28,7,up
560333,28,7,down
560370,56,15,down
560395,85,15,down
560422,28,15,down
560558,28,92,up
560558,28,92,down
560716,85,5,up
560716,85,5,down
560716,85,56,down
560745,28,82,up
560886,28,25,up
560886,28,25,down
560938,28,10,up
560984,28,10,down
561030,28,82,down
561037,56,82,up
561037,56,85,up
561037,56,5,down
561037,56,82,down
561078,28,77,up
561176,28,38,up
561220,28,38,down
561374,56,77,up
561374,56,51,up
561374,56,28,up
561374,56,77,down
561374,56,51,down
561404,85,77,up
561404,85,51,up
561404,85,77,down
561404,85,51,down
561417,28,51,up
561417,28,51,down
561444,77,5,up
561444,77,12,up
561444,77,44,up
561444,77,85,up
561444,77,56,up
561444,77,5,down
561444,77,12,down
561444,77,44,down
561444,77,85,down
561444,77,56,down
561483,26,57,up
561551,28,12,up
561551,28,44,up
561597,28,77,down
561641,28,12,down
561641,28,44,down
561741,28,18,up
561789,28,18,down
561847,28,60,up
561847,28,37,up
561987,28,60,down
562025,56,60,up
562025,56,60,down
562036,28,11,up
562043,85,11,up
562134,28,31,up
562134,28,64,up
562179,28,31,down
562179,28,37,down
562226,28,64,down
562295,28,23,up
562355,56,11,up
562355,56,16,up
562355,56,11,down
562355,56,16,down
562373,85,16,up
562373,85,56,up
562373,85,11,down
562373,85,16,down
562373,85,56,down
562407,28,50,up
562407,28,16,up
562407,28,82,up
562445,11,16,up
562445,11,50,up
562445,11,82,up
562445,11,85,up
562445,11,56,up
562445,11,28,up
562445,11,16,down
562445,11,50,down
562445,11,82,down
562445,11,85,down
562445,11,56,down
562445,11,28,down
562454,28,11,down
562454,28,50,down
562547,28,23,down
562569,57,26,up
562594,28,35,up
562594,28,16,down
562594,28,35,down
562693,28,78,up
562693,28,78,down
562722,56,78,up
562722,56,5,up
562722,56,82,up
562722,56,78,down
