0,1,18109,2016-04-26 00:10:33.184000,2016-04-26 00:10:33.416000
2,1,22371,2016-05-07 17:12:40.258000,2016-05-07 17:12:40.347000
3,1,18048,2016-05-07 17:12:40.258000,2016-05-07 17:12:40.347000
4,1,18048,2016-05-07 17:12:40.258000,2016-05-07 17:12:40.347000
0,1,18109,2016-05-07 17:17:02.423000,2016-05-07 17:17:02.572000
1,1,18053,2016-05-07 17:17:02.424000,2016-05-07 17:17:02.572000
2,1,22371,2016-05-07 17:17:02.424000,2016-05-07 17:17:02.572000
3,1,18048,2016-05-07 17:17:02.424000,2016-05-07 17:17:02.572000
4,1,18048,2016-05-07 17:17:02.424000,2016-05-07 17:17:02.572000
0,1,18109,2016-05-07 17:18:34.243000,2016-05-07 17:18:34.327000
1,1,18053,2016-05-07 17:18:34.243000,2016-05-07 17:18:34.327000
2,1,22371,2016-05-07 17:18:34.244000,2016-05-07 17:18:34.327000
3,1,18048,2016-05-07 17:18:34.244000,2016-05-07 17:18:34.327000
4,1,18048,2016-05-07 17:18:34.244000,2016-05-07 17:18:34.327000
0,1,18109,2016-05-07 19:35:16.131000,2016-05-07 19:35:16.241000
1,1,18053,2016-05-07 19:35:16.131000,2016-05-07 19:35:16.241000
2,1,22371,2016-05-07 19:35:16.131000,2016-05-07 19:35:16.241000
3,1,18048,2016-05-07 19:35:16.131000,2016-05-07 19:35:16.241000
4,1,18048,2016-05-07 19:35:16.131000,2016-05-07 19:35:16.241000
0,1,18109,2016-05-07 19:38:49.737000,2016-05-07 19:38:49.909000
1,1,18053,2016-05-07 19:38:49.737000,2016-05-07 19:38:49.909000
2,1,22371,2016-05-07 19:38:49.737000,2016-05-07 19:38:49.909000
3,1,18048,2016-05-07 19:38:49.738000,2016-05-07 19:38:49.909000
4,1,18048,2016-05-07 19:38:49.738000,2016-05-07 19:38:49.909000
0,1,18109,2016-05-07 19:39:53.834000,2016-05-07 19:39:53.983000
1,1,18053,2016-05-07 19:39:53.834000,2016-05-07 19:39:53.983000
2,1,22371,2016-05-07 19:39:53.834000,2016-05-07 19:39:53.983000
3,1,18048,2016-05-07 19:39:53.834000,2016-05-07 19:39:53.983000
4,1,18048,2016-05-07 19:39:53.834000,2016-05-07 19:39:53.983000
0,1,18109,2016-05-07 19:41:58.105000,2016-05-07 19:41:58.194000
1,1,18053,2016-05-07 19:41:58.105000,2016-05-07 19:41:58.194000
2,1,22371,2016-05-07 19:41:58.105000,2016-05-07 19:41:58.194000
3,1,18048,2016-05-07 19:41:58.105000,2016-05-07 19:41:58.194000
4,1,18048,2016-05-07 19:41:58.105000,2016-05-07 19:41:58.194000
0,1,18109,2016-05-07 19:43:25.262000,2016-05-07 19:43:25.356000
1,1,18053,2016-05-07 19:43:25.262000,2016-05-07 19:43:25.356000
2,1,22371,2016-05-07 19:43:25.262000,2016-05-07 19:43:25.356000
3,1,18048,2016-05-07 19:43:25.262000,2016-05-07 19:43:25.356000
4,1,18048,2016-05-07 19:43:25.262000,2016-05-07 19:43:25.356000
0,1,18109,2016-05-07 19:45:13.910000,2016-05-07 19:45:13.995000
1,1,18053,2016-05-07 19:45:13.911000,2016-05-07 19:45:13.995000
2,1,22371,2016-05-07 19:45:13.911000,2016-05-07 19:45:13.995000
3,1,18048,2016-05-07 19:45:13.911000,2016-05-07 19:45:13.995000
4,1,18048,2016-05-07 19:45:13.911000,2016-05-07 19:45:13.995000
0,1,18109,2016-05-07 19:46:29.471000,2016-05-07 19:46:29.591000
1,1,18053,2016-05-07 19:46:29.471000,2016-05-07 19:46:29.591000
2,1,22371,2016-05-07 19:46:29.471000,2016-05-07 19:46:29.591000
3,1,18048,2016-05-07 19:46:29.471000,2016-05-07 19:46:29.591000
4,1,18048,2016-05-07 19:46:29.471000,2016-05-07 19:46:29.591000
0,1,18109,2016-05-07 19:47:15.051000,2016-05-07 19:47:15.533000
1,1,18053,2016-05-07 19:47:15.051000,2016-05-07 19:47:15.533000
2,1,22371,2016-05-07 19:47:15.052000,2016-05-07 19:47:15.533000
3,1,18048,2016-05-07 19:47:15.052000,2016-05-07 19:47:15.533000
4,1,18048,2016-05-07 19:47:15.052000,2016-05-07 19:47:15.533000
0,1,18109,2016-05-07 19:50:24.209000,2016-05-07 19:50:24.362000
1,1,18053,2016-05-07 19:50:24.209000,2016-05-07 19:50:24.362000
2,1,22371,2016-05-07 19:50:24.209000,2016-05-07 19:50:24.362000
3,1,18048,2016-05-07 19:50:24.209000,2016-05-07 19:50:24.362000
4,1,18048,2016-05-07 19:50:24.210000,2016-05-07 19:50:24.362000
0,1,18109,2016-05-07 19:51:11.124000,2016-05-07 19:51:11.221000
1,1,18053,2016-05-07 19:51:11.124000,2016-05-07 19:51:11.221000
2,1,22371,2016-05-07 19:51:11.125000,2016-05-07 19:51:11.221000
3,1,18048,2016-05-07 19:51:11.125000,2016-05-07 19:51:11.221000
4,1,18048,2016-05-07 19:51:11.125000,2016-05-07 19:51:11.221000
0,1,18109,2016-05-07 19:51:56.137000,2016-05-07 19:51:56.256000
1,1,18053,2016-05-07 19:51:56.137000,2016-05-07 19:51:56.256000
2,1,22371,2016-05-07 19:51:56.138000,2016-05-07 19:51:56.256000
3,1,18048,2016-05-07 19:51:56.138000,2016-05-07 19:51:56.256000
4,1,18048,2016-05-07 19:51:56.138000,2016-05-07 19:51:56.256000
0,1,18109,2016-05-07 20:00:24.142000,2016-05-07 20:00:24.237000
1,1,18053,2016-05-07 20:00:24.143000,2016-05-07 20:00:24.237000
2,1,22371,2016-05-07 20:00:24.143000,2016-05-07 20:00:24.237000
3,1,18048,2016-05-07 20:00:24.143000,2016-05-07 20:00:24.237000
4,1,18048,2016-05-07 20:00:24.145000,2016-05-07 20:00:24.237000
0,1,18109,2016-05-07 20:07:03.637000,2016-05-07 20:07:03.743000
1,1,18053,2016-05-07 20:07:03.637000,2016-05-07 20:07:03.743000
2,1,22371,2016-05-07 20:07:03.637000,2016-05-07 20:07:03.743000
3,1,18048,2016-05-07 20:07:03.637000,2016-05-07 20:07:03.743000
4,1,18048,2016-05-07 20:07:03.637000,2016-05-07 20:07:03.743000
0,1,18109,2016-05-07 20:46:12.234000,2016-05-07 20:46:12.323000
1,1,18053,2016-05-07 20:46:12.234000,2016-05-07 20:46:12.323000
2,1,22371,2016-05-07 20:46:12.234000,2016-05-07 20:46:12.323000
3,1,18048,2016-05-07 20:46:12.234000,2016-05-07 20:46:12.323000
4,1,18048,2016-05-07 20:46:12.234000,2016-05-07 20:46:12.323000
0,1,18109,2016-05-07 20:46:59.355000,2016-05-07 20:46:59.436000
1,1,18053,2016-05-07 20:46:59.355000,2016-05-07 20:46:59.436000
2,1,22371,2016-05-07 20:46:59.356000,2016-05-07 20:46:59.436000
3,1,18048,2016-05-07 20:46:59.356000,2016-05-07 20:46:59.436000
4,1,18048,2016-05-07 20:46:59.356000,2016-05-07 20:46:59.436000
0,1,18109,2016-05-07 20:50:31.592000,2016-05-07 20:50:31.697000
1,1,18053,2016-05-07 20:50:31.593000,2016-05-07 20:50:31.697000
2,1,22371,2016-05-07 20:50:31.593000,2016-05-07 20:50:31.697000
3,1,18048,2016-05-07 20:50:31.593000,2016-05-07 20:50:31.697000
4,1,18048,2016-05-07 20:50:31.593000,2016-05-07 20:50:31.697000
0,1,18301,2016-05-07 22:18:59.895000,2016-05-07 22:19:00.050000
1,1,19203,2016-05-07 22:18:59.895000,2016-05-07 22:19:00.050000
2,1,19484,2016-05-07 22:18:59.896000,2016-05-07 22:19:00.050000
3,1,19432,2016-05-07 22:18:59.896000,2016-05-07 22:19:00.050000
4,1,19389,2016-05-07 22:18:59.896000,2016-05-07 22:19:00.050000
0,1,18301,2016-05-08 00:54:54.701000,2016-05-08 00:54:54.861000
1,1,19203,2016-05-08 00:54:54.702000,2016-05-08 00:54:54.861000
2,1,19484,2016-05-08 00:54:54.702000,2016-05-08 00:54:54.861000
3,1,19432,2016-05-08 00:54:54.702000,2016-05-08 00:54:54.861000
4,1,19389,2016-05-08 00:54:54.702000,2016-05-08 00:54:54.861000
0,1,18301,2016-05-08 00:58:01.678000,2016-05-08 00:58:01.743000
1,1,19203,2016-05-08 00:58:01.678000,2016-05-08 00:58:01.743000
2,1,19484,2016-05-08 00:58:01.678000,2016-05-08 00:58:01.743000
3,1,19432,2016-05-08 00:58:01.678000,2016-05-08 00:58:01.743000
4,1,19389,2016-05-08 00:58:01.678000,2016-05-08 00:58:01.743000
0,1,18301,2016-05-08 01:23:10.189000,2016-05-08 01:23:10.285000
1,1,19203,2016-05-08 01:23:10.189000,2016-05-08 01:23:10.285000
2,1,19484,2016-05-08 01:23:10.189000,2016-05-08 01:23:10.285000
3,1,19432,2016-05-08 01:23:10.189000,2016-05-08 01:23:10.285000
4,1,19389,2016-05-08 01:23:10.189000,2016-05-08 01:23:10.285000
0,1,18301,2016-05-08 01:33:27.059000,2016-05-08 01:33:27.143000
1,1,19203,2016-05-08 01:33:27.059000,2016-05-08 01:33:27.143000
2,1,19484,2016-05-08 01:33:27.059000,2016-05-08 01:33:27.143000
3,1,19432,2016-05-08 01:33:27.060000,2016-05-08 01:33:27.143000
4,1,19389,2016-05-08 01:33:27.060000,2016-05-08 01:33:27.143000
0,1,18301,2016-05-08 13:12:19.591000,2016-05-08 13:12:21.192000
1,1,19203,2016-05-08 13:12:19.591000,2016-05-08 13:12:21.192000
2,1,19484,2016-05-08 13:12:19.960000,2016-05-08 13:12:21.192000
3,1,19432,2016-05-08 13:12:19.960000,2016-05-08 13:12:21.192000
4,1,19389,2016-05-08 13:12:19.961000,2016-05-08 13:12:21.192000
0,1,18301,2016-05-08 13:17:06.664000,2016-05-08 13:17:06.758000
1,1,19203,2016-05-08 13:17:06.664000,2016-05-08 13:17:06.758000
2,1,19484,2016-05-08 13:17:06.665000,2016-05-08 13:17:06.758000
3,1,19432,2016-05-08 13:17:06.665000,2016-05-08 13:17:06.758000
4,1,19389,2016-05-08 13:17:06.665000,2016-05-08 13:17:06.758000
0,1,18301,2016-05-08 14:07:43.963000,2016-05-08 14:07:44.208000
1,1,19203,2016-05-08 14:07:43.963000,2016-05-08 14:07:44.209000
2,1,19484,2016-05-08 14:07:43.963000,2016-05-08 14:07:44.209000
3,1,19432,2016-05-08 14:07:43.963000,2016-05-08 14:07:44.209000
4,1,19389,2016-05-08 14:07:43.963000,2016-05-08 14:07:44.209000
0,1,18301,2016-05-08 14:23:03.559000,2016-05-08 14:23:03.961000
1,1,19203,2016-05-08 14:23:03.559000,2016-05-08 14:23:03.962000
2,1,19484,2016-05-08 14:23:03.559000,2016-05-08 14:23:03.962000
3,1,19432,2016-05-08 14:23:03.559000,2016-05-08 14:23:03.962000
4,1,19389,2016-05-08 14:23:03.559000,2016-05-08 14:23:03.962000
0,1,18301,2016-05-08 14:43:18.170000,2016-05-08 14:43:18.307000
1,1,19203,2016-05-08 14:43:18.170000,2016-05-08 14:43:18.307000
2,1,19484,2016-05-08 14:43:18.170000,2016-05-08 14:43:18.307000
3,1,19432,2016-05-08 14:43:18.170000,2016-05-08 14:43:18.307000
4,1,19389,2016-05-08 14:43:18.171000,2016-05-08 14:43:18.307000
0,1,18301,2016-05-08 14:55:15.895000,2016-05-08 14:55:16.060000
1,1,19203,2016-05-08 14:55:15.895000,2016-05-08 14:55:16.060000
2,1,19484,2016-05-08 14:55:15.895000,2016-05-08 14:55:16.060000
3,1,19432,2016-05-08 14:55:15.895000,2016-05-08 14:55:16.060000
4,1,19389,2016-05-08 14:55:15.895000,2016-05-08 14:55:16.060000
0,1,18301,2016-05-08 15:22:18.619000,2016-05-08 15:22:18.745000
1,1,19203,2016-05-08 15:22:18.619000,2016-05-08 15:22:18.745000
2,1,19484,2016-05-08 15:22:18.619000,2016-05-08 15:22:18.745000
3,1,19432,2016-05-08 15:22:18.619000,2016-05-08 15:22:18.745000
4,1,19389,2016-05-08 15:22:18.619000,2016-05-08 15:22:18.745000
0,1,18301,2016-05-08 15:33:43.516000,2016-05-08 15:33:43.621000
1,1,19203,2016-05-08 15:33:43.517000,2016-05-08 15:33:43.621000
2,1,19484,2016-05-08 15:33:43.517000,2016-05-08 15:33:43.621000
3,1,19432,2016-05-08 15:33:43.517000,2016-05-08 15:33:43.621000
4,1,19389,2016-05-08 15:33:43.517000,2016-05-08 15:33:43.622000
0,1,18301,2016-05-08 15:42:19.360000,2016-05-08 15:42:19.517000
1,1,19203,2016-05-08 15:42:19.360000,2016-05-08 15:42:19.518000
2,1,19484,2016-05-08 15:42:19.360000,2016-05-08 15:42:19.518000
3,1,19432,2016-05-08 15:42:19.361000,2016-05-08 15:42:19.518000
4,1,19389,2016-05-08 15:42:19.361000,2016-05-08 15:42:19.518000
0,1,18301,2016-05-08 15:45:21.886000,2016-05-08 15:45:21.998000
1,1,19203,2016-05-08 15:45:21.886000,2016-05-08 15:45:21.998000
2,1,19484,2016-05-08 15:45:21.886000,2016-05-08 15:45:21.998000
3,1,19432,2016-05-08 15:45:21.886000,2016-05-08 15:45:21.998000
4,1,19389,2016-05-08 15:45:21.886000,2016-05-08 15:45:21.998000
0,1,18301,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
1,1,19203,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
2,1,19484,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
3,1,19432,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
4,1,19389,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
0,1,18301,2016-05-09 16:20:28.188000,2016-05-09 16:20:28.377000
1,1,19203,2016-05-09 16:20:28.188000,2016-05-09 16:20:28.377000
2,1,19484,2016-05-09 16:20:28.188000,2016-05-09 16:20:28.377000
3,1,19432,2016-05-09 16:20:28.189000,2016-05-09 16:20:28.377000
4,1,19389,2016-05-09 16:20:28.189000,2016-05-09 16:20:28.377000
0,1,18301,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
1,1,19203,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
2,1,19484,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
3,1,19432,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
4,1,19389,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
0,1,18301,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
1,1,19203,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
2,1,19484,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
3,1,19432,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
4,1,19389,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
0,1,18301,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
1,1,19203,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
2,1,19484,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
3,1,19432,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
4,1,19389,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
